Pivot1-Werte;female_ratio;teaching;international_score;research;citations;income;total_score;num_students;student_staff_ratio;international_students
01.01.2012;53;52,5;29,1;40,4;57,7;;48;15408;8,5;0,14
01.01.2012;67;49,5;86,6;41,2;45,2;25,4;47,9;34651;20,5;0,25
01.01.2012;54;40,2;72,6;40;57,6;36,7;47,7;30144;15;0,27
01.01.2012;52;47,7;21,9;42,1;61,3;;47,6;27526;11,6;0,11
01.01.2012;49;35,3;58,8;21,4;85,1;25,1;47,6;2218;8;0,14
01.01.2012;51;27,8;30;30,9;89,6;31;47,5;20626;22;0,12
01.01.2012;30;31,7;32,7;40,4;73,6;49;47,4;6671;15;0,16
01.01.2012;58;26,5;68,5;26,1;85,6;28;47,3;14992;14,7;0,28
01.01.2012;50;34,2;76,2;28,4;72,2;32,3;47;20174;15,2;0,29
01.01.2012;54;40;19,7;18,9;90,7;27;47;7867;11,8;0,07
01.01.2012;54;42,6;70,3;42,6;50,6;36;46,9;25295;16,4;0,23
01.01.2012;55;25,9;85,3;25,8;80,8;25,1;46,8;9454;17,2;0,38
01.01.2012;55;25,3;40,3;27,3;90,2;33,7;46,7;5495;12,6;0,22
01.01.2012;53;47;69,5;50,2;37,8;36,4;46,6;17916;10,2;0,22
01.01.2012;58;46,3;62,1;48,5;42,5;30,6;46,6;33062;39,3;0,2
01.01.2012;54;30,6;84,8;32,2;67,7;44,4;46,6;12938;15,8;0,33
01.01.2012;39;47,8;20,7;58,5;39,2;40;46,2;31891;11,9;0,07
01.01.2012;53;43,6;26,4;27;75,3;;46,2;6753;5,5;0,07
01.01.2012;54;31,3;73,4;33,3;67,8;35,4;46,1;17755;18,8;0,28
01.01.2012;48;28,8;65;27,2;77,4;45;46;20580;18,9;0,18
01.01.2012;48;39,7;85,5;44,5;45;31,3;46;18529;16,6;0,37
01.01.2012;58;27,7;52,3;43,8;65,5;33,1;45,9;17713;13;0,1
01.01.2012;;25,2;83,2;23,7;80,5;32,3;45,9;22193;24,5;0,23
01.01.2012;56;30,4;48;35,3;70,2;63,2;45,9;23280;16,3;0,06
01.01.2012;;43,9;23,9;38,9;56,6;87,8;45,8;;;
01.01.2012;51;36,4;17,2;21,6;86,1;49,1;45,8;7326;4,6;0,05
01.01.2012;47;42,3;36;51,8;45,7;43,8;45,7;50657;21,4;0,09
01.01.2012;55;36,9;75,1;38,6;55,4;31,6;45,7;12050;14,8;0,28
01.01.2012;;47,3;30,1;60,7;33;35;45,4;23977;24,4;0,04
01.01.2012;53;53,3;27,2;43,9;43,3;38,6;45,2;24313;9,2;0,17
01.01.2012;31;36,1;67,1;25,1;67,2;61,8;45,1;37917;27,6;0,16
01.01.2012;48;41,4;89,8;47,8;34,5;44,4;45;25028;16,2;0,33
01.01.2012;63;23,3;70,7;18,7;88,9;;45;27756;14,8;0,17
01.01.2012;54;29,2;72,5;34,7;65,5;30,8;45;28856;42;0,19
01.01.2012;50;45,7;30,3;23,3;70,3;;44,8;15286;5,7;0,14
01.01.2012;58;39,7;65;36,1;49,3;87,5;44,6;20488;22,1;0,1
01.01.2012;54;28,3;92,9;35;55,7;76,6;44,6;29787;18,9;0,28
01.01.2012;47;36,1;85,1;40,2;46,8;53,1;44,6;38309;25,9;0,33
01.01.2012;60;20,8;62,5;20,1;87,1;55,3;44,5;11628;15,3;0,25
01.01.2012;56;16,8;70,5;31,5;79,2;26,8;44,2;17581;21,5;0,11
01.01.2012;27;31,9;65,2;24,1;66,8;95,7;44,1;9990;5;0,18
01.01.2012;48;61,7;22,9;58;18,8;33,3;44,1;81402;14,6;0,04
01.01.2012;56;26,4;29,8;37,2;66,7;98;43,8;19262;15,9;0,1
01.01.2012;60;30,5;57,6;21,7;75,1;42,4;43,6;31861;9,3;0,15
01.01.2012;52;34,8;73,1;33,5;55,6;37,1;43,6;18815;13,6;0,3
01.01.2012;;33,5;63,9;36,9;56,6;29;43,6;27139;18,8;0,18
01.01.2012;44;32,8;28,3;30,1;70,4;49,2;43,4;29991;17,4;0,11
01.01.2012;60;38,9;49,6;34,8;54,8;36,9;43,2;36733;26,3;0,15
01.01.2012;59;23,4;54,3;16,1;87,6;37,6;43,1;10901;18,3;0,13
01.01.2012;30;40,9;82,1;39,5;34,1;100;43;12062;14,6;0,21
01.01.2012;58;34,4;58,1;24,1;67,6;31;43;28327;38,9;0,12
01.01.2012;52;35,7;55,6;18,7;67,8;81,8;42,9;26467;31,2;0,16
01.01.2012;50;32,1;90;35,8;47,8;58,7;42,9;20851;20,7;0,27
01.01.2012;60;29;73,5;26,6;65,2;42,1;42,8;11623;11,1;0,12
01.01.2012;;38,9;14,8;23,5;73,6;29,7;42,7;14290;7,9;0,02
01.01.2012;51;30,2;61,6;35;57,4;50,1;42,6;10015;7,1;0,28
01.01.2012;54;29;63,7;29,7;62,8;49,9;42,5;10930;59,1;0,12
01.01.2012;54;26,5;41,4;18,9;83,5;24,2;42,4;13216;17,4;0,19
01.01.2012;26;34,6;64,9;19,6;65,5;35,6;41,6;25294;24,6;0,16
01.01.2012;;49;32,1;14,2;63,5;40,7;41,5;;;
01.01.2012;56;30,6;86,4;30,5;53,9;;41,5;15626;18,9;0,48
01.01.2012;54;27,6;84,9;30,3;56,3;34,4;41,5;14541;13,4;0,35
01.01.2012;37;32,9;56,2;30,4;54,4;76,8;41,4;6631;12;0,26
01.01.2012;59;33,7;45,9;27,9;57,9;37;;30538;12,3;0,1
01.01.2012;;27,9;48,5;22,3;60,8;29,4;;;;
01.01.2012;57;28,9;67,8;34;51,7;35,5;;23347;13,1;0,23
01.01.2012;26;24,6;38,4;22,8;63,7;99,4;;5287;18,2;0,12
01.01.2012;29;45,5;21,2;39,2;43,8;33,1;;15529;7,9;0,1
01.01.2012;33;42,7;17,7;44,5;39,7;46,8;;10221;13,5;0,05
01.01.2012;50;30,4;38;18,9;70;31,1;;18539;15,1;0,26
01.01.2012;35;38,7;48,9;45;34;33,6;;13855;19,4;0,04
01.01.2012;56;28;29,8;34,1;58,8;;;11381;8,4;0,08
01.01.2012;47;40,8;50,8;18,8;46,7;69,8;;9187;11,2;0,1
01.01.2012;60;20,8;52;29,2;59,4;26,3;;16667;11,9;0,07
01.01.2012;47;44,3;49,2;35,6;42;40,9;;25668;19;0,19
01.01.2012;48;32,2;81,7;33,4;43,8;50,7;;20771;30,1;0,26
01.01.2012;62;24,5;44,1;22,2;71,9;29,5;;47491;12,2;0,1
01.01.2012;54;29;20,6;24,9;69;32,9;;36108;15,7;0,06
01.01.2012;55;31,7;90,1;35,9;37;28,3;;12695;19,8;0,39
01.01.2012;57;44,4;30,6;36,4;37,3;27,7;;33119;19,9;0,07
01.01.2012;;25,8;48,4;37,7;55,7;37,7;;26420;16,4;0,12
01.01.2012;54;23,1;90,7;13,8;65,7;32,8;;18209;16,9;0,39
01.01.2012;;48,5;31;14,4;55,6;34,3;;;;
01.01.2012;57;24,5;88,8;28;48;27,8;;18600;20,3;0,21
01.01.2012;55;34,3;26;29,3;52,1;27,3;;29336;16,3;0,01
01.01.2012;58;26,7;70,4;17,3;70,3;32,1;;46208;17,8;0,21
01.01.2012;45;35,8;62,1;44,2;32,5;32,7;;30726;24,2;0,14
01.01.2012;54;38,8;55,7;34,3;38,5;41,9;;27387;20,7;0,16
01.01.2012;57;31,3;44;18;63;27,9;;26576;38,4;0,08
01.01.2012;54;23,6;80,4;25,9;53,5;52,8;;23819;26,1;0,32
01.01.2012;47;17;58,6;24,2;61,6;;;25036;29,8;0,18
01.01.2012;30;25,9;66;37,2;36,3;79,3;;8605;11,6;0,15
01.01.2012;52;26,9;25,5;32;51,2;;;26769;19;0,05
01.01.2012;57;43,6;25;10,5;55,7;24,2;;7086;8,3;0,02
01.01.2012;55;25,5;64,8;30,7;43;72,5;;15064;14,4;0,18
01.01.2012;48;36,9;37,8;12,2;59,4;29,9;;20713;10,8;0,18
01.01.2012;50;42,4;36,1;26,2;42,9;40,5;;32175;12,2;0,11
01.01.2012;;39,5;23,4;39,6;30,2;49,7;;24043;15,8;0,14
01.01.2012;55;21,3;93;23,2;46,5;42,3;;27930;20;0,44
01.01.2012;27;36,4;24,2;44,5;25,1;100;;12646;16,6;0,05
01.01.2012;55;19,6;56,8;30;53;37,6;;26640;28,3;0,19
01.01.2012;51;25,7;25,9;30,8;53,5;92,9;;15387;18,5;0,08
01.01.2012;67;28,9;43,5;22,2;49,8;100;;3879;4,6;
01.01.2012;35;19;17,8;10,3;84,3;27,6;;9303;9,9;0,04
01.01.2012;56;32,7;34,9;22;52,1;32,2;;85532;22,9;0,07
01.01.2012;53;34;42,7;34,4;39,7;39,5;;28341;16,5;0,17
01.01.2012;;35,2;56,3;21,3;50;27,4;;;;
01.01.2012;60;37,1;34,3;24,3;51,3;35;;58618;24,3;0,05
01.01.2012;60;22,5;33,2;12,3;78,3;35,6;;33370;72,5;0,05
01.01.2012;53;38,5;26,9;33,7;37,7;26,5;;29885;14,1;0,05
01.01.2012;56;24,2;34,3;26;56,2;31,1;;62577;18,3;0,04
01.01.2012;56;16,7;45,5;12,9;76,9;31,3;;18135;25,8;0,09
01.01.2012;;41,5;23,3;33,6;36,9;47,9;;24774;11,6;0,14
01.01.2012;55;24,9;67,1;23,8;48;29;;9567;19,5;0,22
01.01.2012;57;19,1;45,2;17;61,6;28,6;;21428;67,8;0,08
01.01.2012;46;17,4;89,9;20,3;51,7;30;;12613;17,6;0,38
01.01.2012;51;30,1;62,5;37,3;22,2;72,8;;22064;25,9;0,26
01.01.2012;48;18,4;56,6;11,1;62,8;73,4;;19646;29,1;0,1
01.01.2012;28;46,8;19,5;30,7;23,2;75,1;;18925;6,7;0,08
01.01.2012;46;40,9;25;24,2;42,3;42,9;;29743;13,3;0,1
01.01.2012;37;24,9;16;30,4;48,5;42,1;;9336;19,6;0,04
01.01.2012;46;26,9;57,7;26,9;41,5;49,7;;17381;13,9;0,09
01.01.2012;54;26,5;89,5;21,3;42;41,9;;17940;17,9;0,3
01.01.2012;48;34,9;46,6;28,3;36;59,7;;38675;46,3;0,13
01.01.2012;53;25,4;44,4;30;36,6;99,6;;21849;23;0,08
01.01.2012;49;22,6;69,1;49,4;23,6;36;;7576;22,4;0,1
01.01.2012;42;27,3;49,2;13,8;57,4;31,9;;35487;37,4;0,12
01.01.2012;46;25,2;80,6;23,2;39,9;38,9;;12830;18,8;0,3
01.01.2012;65;24,9;63,8;14;55,1;25,5;;20584;26,8;0,12
01.01.2012;;31,3;34,6;29,2;44,3;;;;;
01.01.2012;53;29,3;47,3;20,9;52,1;33,6;;24444;23,8;0,08
01.01.2012;52;19,7;73,7;12,4;58;67,9;;22210;12,7;0,16
01.01.2012;44;23,6;35,9;36,7;44,2;31,1;;16306;22,8;0,23
01.01.2012;56;25,6;71,7;32,4;32,7;100;;23321;18,6;0,09
01.01.2012;38;37,2;27,2;26,2;41,4;32;;15930;12,6;0,16
01.01.2012;50;21,4;88,7;23;43,5;40,4;;16489;25,4;0,24
01.01.2012;55;16,5;89;21,5;51,1;25,8;;17142;21,1;0,21
01.01.2012;42;36,9;25,1;40,4;30,3;24,2;;30850;18,6;0,1
01.01.2012;57;34,7;24,6;16,4;55,2;;;23065;10,7;0,07
01.01.2012;48;19,8;63,8;15,5;56,6;35,5;;9252;19,2;0,18
01.01.2012;56;28,8;39,7;21,4;47,5;32,5;;28296;13;0,15
01.01.2012;29;44,5;18,8;34,3;21,6;38,7;;18162;8,2;0,09
01.01.2012;61;20;58,9;11,2;59,7;25,3;;10441;11;0,25
01.01.2012;34;25,1;18,9;18,2;48,9;99,1;;34550;16;0,05
01.01.2012;43;47,9;53,3;27,5;11;80;;30822;7,7;0,2
01.01.2012;44;37;23,5;28,9;35,1;43,2;;25779;22,2;0,07
01.01.2012;51;24,3;52,9;8,7;62,3;24,9;;36731;18,4;0,14
01.01.2012;54;21;76,7;26,7;35,5;62,5;;33391;35,8;0,17
01.01.2012;48;52,3;19,1;33,1;15,2;43,2;;27095;15,3;0,03
01.01.2012;51;33,3;20,7;14,3;50,5;42,1;;51351;16,6;0,08
01.01.2012;28;28;71;15,5;39,2;45,1;;20300;53,6;0,18
01.01.2012;51;42,8;18;22,6;36,7;40,8;;2872;3,3;0,07
01.01.2012;60;24,4;63,5;14,4;53;32,8;;10398;12,2;0,1
01.01.2012;56;21,8;70,7;10,9;55,3;56,2;;12346;30,3;0,16
01.01.2012;63;13,1;42,6;12,6;66,7;33,2;;14650;26,9;0,05
01.01.2012;60;24,2;33,3;31,4;38,6;48,9;;21643;28,3;0,04
01.01.2012;66;10,7;56,9;17,3;62,4;75,4;;13960;25,9;0,08
01.01.2012;;33,2;23,5;20,1;43;27,6;;;;
01.01.2012;;38,7;18,3;28,4;35,2;;;;;
01.01.2012;53;27,8;43,3;18,5;49,1;35,1;;39838;46,1;0,08
01.01.2012;56;18,2;76,3;27,1;35,8;64,8;;23508;21,9;0,18
01.01.2012;48;14,1;22,6;15,4;70,3;25,3;;27520;26,9;0,06
01.01.2012;51;21,9;49,7;20;51,5;51;;16841;43,2;0,08
01.01.2012;59;19,9;57,7;27,7;41,2;41,7;;48007;39,4;0,09
01.01.2012;48;19;75,3;20;27,1;36,4;;17422;15,9;0,15
01.01.2012;32;26,2;49;22,2;37,5;61,9;;16099;24,2;0,17
01.01.2012;46;15,2;31,6;7,8;61,4;34,5;;127431;23,3;0,01
01.01.2012;59;27,9;47;32,2;15,7;28,5;;17503;16;0,05
01.01.2012;48;18,7;30,8;20,3;46,2;29,5;;15799;23,3;0,14
01.01.2012;50;24,5;36,2;19,7;45,7;34,7;;11506;25;0,07
01.01.2012;67;16,4;46,7;19,4;52,6;31,3;;5570;25,4;0,15
01.01.2012;62;32,3;51,4;24,6;31;24,5;;51438;13;0,15
01.01.2012;54;29,3;23,8;17,7;42,6;25,1;;26622;17;0,07
01.01.2012;16;43,8;14,3;15,7;38,8;24,2;;8327;14,9;0,01
01.01.2012;67;25,1;39,5;16;43,1;25,8;;42835;11,5;0,05
01.01.2012;55;18;62,6;18,1;39,8;28,1;;8397;15,7;0,2
01.01.2012;32;32,3;18,3;21,9;26,1;40;;33751;11,9;0,05
01.01.2012;58;15,9;26,9;13,9;58,3;24,6;;23122;19;0,08
01.01.2012;44;20,2;26,5;18,1;44,9;38,6;;6300;11,3;0,15
01.01.2012;52;19,6;48,6;18,9;42,8;31,8;;17866;7,7;0,1
01.01.2012;34;24,3;15,6;37;19,4;42,9;;7446;17,4;0,11
01.01.2012;52;12,9;49;13,7;58,1;25,8;;24121;25,9;0,13
01.01.2012;34;24,1;33,6;17,6;33,9;69,8;;30025;22,2;0,12
01.01.2012;59;29,6;32,4;27,2;29,2;32,8;;120986;32,3;0,07
01.01.2012;37;39,4;20,5;29,7;19,1;85,2;;38191;12,8;0,06
01.01.2012;27;28,5;12,7;29,7;19,3;93,1;;10977;18,7;0
01.01.2012;39;31,4;26,6;32,1;23,9;99,4;;24365;20,3;0,09
01.01.2012;55;20,6;77;19,2;29,4;36,8;;15805;22,3;0,15
01.01.2012;51;17;48,4;15,9;40,9;34,7;;10791;17,8;0,1
01.01.2012;51;17,3;76,3;24,3;30,5;26,6;;12187;16,5;0,2
01.01.2012;64;23,2;33,5;16,1;51,1;30,2;;10798;17,3;0,06
01.01.2012;56;15,8;37,1;14,1;59,3;34,3;;18882;30,2;0,07
01.01.2012;54;12,2;76,5;7,7;55,5;27,1;;19665;19,4;0,27
01.01.2012;50;36,5;27,7;23,6;23,6;31,2;;40325;43,7;0,09
01.01.2012;52;14,5;66,2;16,7;40,2;28,1;;15141;18,7;0,2
01.01.2012;54;23,5;68,7;16,4;38,9;64,8;;20951;25,9;0,23
01.01.2012;55;29,5;40,2;31,7;27,7;40,7;;28576;27,8;0,11
01.01.2012;46;17,6;18,6;14,5;52,8;29,9;;13908;18,1;0,07
01.01.2012;54;14,5;26,8;15,7;50,8;27,9;;19693;25,3;0,06
01.01.2012;;33,8;20,7;16,1;31,6;32,3;;;;
01.01.2012;52;18,3;26,2;18,5;50,8;35,3;;47247;18;0,04
01.01.2012;54;17,7;42;13;43,9;33,7;;32720;18,8;0,09
01.01.2012;;22,1;15;30,1;36,6;94,4;;31424;21,5;0,1
01.01.2012;61;18,2;69,5;22,2;42;26,6;;7828;15,9;0,22
01.01.2012;55;32,6;81,5;25,2;12,4;46,9;;12063;16,6;0,38
01.01.2012;66;22,5;38,3;22,1;44,4;55,1;;10045;9,5;0,04
01.01.2012;57;18,5;70,5;15;34,9;42,1;;18340;23,8;0,21
01.01.2012;60;15,8;36,4;10,2;64,3;32,1;;58413;15,4;0,09
01.01.2012;57;13,3;87;13,9;47,8;24,5;;10159;17;0,25
01.01.2012;67;21,6;35,8;15,7;44,3;;;49292;14,1;0,07
01.01.2012;27;26,3;82,5;14,1;24,3;35,2;;26419;52;0,27
01.01.2012;55;23,4;49,4;21,1;36,7;66,2;;9020;17,1;0,16
01.01.2012;50;28,8;31;24,5;33,5;34,3;;24550;18,3;0,07
01.01.2012;41;38,8;13,9;27,2;23;84,4;;47508;15,9;0,05
01.01.2012;;16,2;84,5;19,9;11,7;26,8;;;;
01.01.2012;51;33,7;22,5;18,7;10,3;47,3;;22386;17,6;0,04
01.01.2012;46;20,8;28,5;17;25,5;30,8;;19198;17,1;0,08
01.01.2012;53;17,1;91,4;12,3;28,7;31,3;;30333;17,1;0,38
01.01.2012;60;17,7;56,3;16,8;26,2;27,9;;32713;30,4;0,17
01.01.2012;63;18,2;59,9;19,1;20,3;36,2;;15655;22,6;0,15
01.01.2012;59;19,6;27,9;20,2;34,4;39,1;;28534;20,4;0,05
01.01.2012;;15,7;79;16,2;20,3;30,7;;30251;22;0,21
01.01.2012;29;29;21;12,5;21;97,2;;31658;10,8;0,07
01.01.2012;41;21,5;82,6;16,2;18,8;41,1;;8773;17,8;0,43
01.01.2012;36;27,7;18,8;16,3;20,1;39,4;;14686;8,2;0,05
01.01.2012;50;20,9;23,6;13,8;33,9;36;;21379;15,1;0,1
01.01.2012;33;28,3;18,1;15,5;24,3;33,5;;15885;8,4;0,06
01.01.2012;;37,1;31,4;17,9;6,6;79,9;;24356;17,4;0,14
01.01.2012;63;19;71,3;19,5;13,6;28,9;;22037;29;0,27
01.01.2012;41;28,2;51,4;15,9;21,7;38,9;;22401;62,7;0,12
01.01.2012;52;12,3;52,6;9,3;48,4;26,9;;18513;19,8;0,13
01.01.2012;38;27,9;66,7;25,7;9,2;39,4;;13951;15,9;0,22
01.01.2012;63;29,9;45;14,7;20,9;29;;27402;7,5;0,03
01.01.2012;62;17,4;77,8;17,2;24,5;;;19101;16,8;0,15
01.01.2012;;21,2;32,3;13,8;24,8;41,9;;;;
01.01.2012;31;24,7;22,2;21,4;27,1;78,6;;10915;9,8;0,06
01.01.2012;30;12,5;14,3;19,7;31;68;;8240;20,9;0,05
01.01.2012;56;17,9;72,6;12,2;31,3;32,7;;14067;26,8;0,14
01.01.2012;55;22,9;74,8;18,6;22,1;27,1;;7653;28;0,11
01.01.2012;25;17,1;41,3;14,5;26,4;37,5;;10646;26,2;0,17
01.01.2012;49;18;48,3;10,9;28,3;38,3;;18867;17,9;0,07
01.01.2012;;17,1;27,3;12,5;46,9;;;;;
01.01.2012;12;23;42;12,5;23,3;44,6;;22893;11,7;0,28
01.01.2012;29;19,3;32,4;12,1;29,1;67,6;;27709;19,6;0,16
01.01.2012;36;19,6;23,6;9,8;45,3;36,6;;33172;13,6;0,07
01.01.2012;;17,1;45,5;16,3;30,1;29,7;;25075;15,3;0,07
01.01.2012;60;37,6;38,1;19,7;3,1;26;;20836;5,2;0,07
01.01.2012;49;17,6;63,3;18,1;25,6;28,8;;12801;17,1;0,2
01.01.2012;44;15,5;64,6;11,3;35,6;40,3;;20314;36,5;0,33
01.01.2012;27;26,5;18;15,8;21,7;41,5;;5865;14,4;0,05
01.01.2012;65;23,1;30,5;17,4;35,1;30,6;;51560;65,1;0,02
01.01.2012;55;20,6;55,8;11,6;27,4;29,4;;22795;19;0,11
01.01.2012;47;29,4;27,4;16,2;24;25,5;;11641;21,5;0,06
01.01.2012;53;15,6;82,5;18,5;19,1;26,5;;17638;14,4;0,27
01.01.2012;60;13,4;59,9;11,8;39,4;24,2;;23026;23,4;0,22
01.01.2012;64;26,5;24,4;19,1;27,2;73,1;;19959;58,4;0,01
01.01.2012;59;20,6;81,8;18;19,4;87,7;;18971;26,2;0,32
01.01.2012;50;24,4;63;17,7;19,3;33,1;;15705;20,2;0,2
01.01.2012;66;17,8;42;17,8;34,4;26,3;;10269;13;0,03
01.01.2012;61;20,4;41,4;21,5;28,9;32,3;;12326;14,6;0,05
01.01.2012;;18,4;21,8;20,9;36,7;29,8;;;;
01.01.2012;55;14,5;28,8;9,3;38,4;42,9;;31046;11,8;0,05
01.01.2012;35;25,4;27,1;17,3;29,7;27,3;;52316;16,9;0,08
01.01.2012;;31,3;21,7;12,9;25,3;66,7;;46227;14,4;0,07
01.01.2012;43;10,8;12,8;9,6;58,3;29,2;;8663;20,6;0,04
01.01.2013;33;96,3;59,8;99,4;99,7;95,6;95,5;2243;6,9;0,27
01.01.2013;42;95;56,6;98,8;99,3;62,4;93,7;15596;7,8;0,22
01.01.2013;46;89,7;88,7;98,1;95,6;79,8;93,7;19919;11,6;0,34
01.01.2013;;94,9;63,7;98,6;99,2;39,9;93,6;20152;8,9;0,25
01.01.2013;37;92,9;81,6;89,2;99,9;92,9;93,1;11074;9;0,33
01.01.2013;45;89,5;54,5;99,4;99,8;79,5;92,7;7929;8,4;0,27
01.01.2013;46;91,2;83,6;95,6;96,2;59,1;92,6;18812;11,8;0,34
01.01.2013;37;88;91,4;90,9;93;87,5;90,6;15060;11,7;0,51
01.01.2013;50;85,1;49,7;99,3;99,3;65,4;90,5;36186;16,4;0,15
01.01.2013;42;89,6;55,3;92,9;98,7;;90,4;14221;6,9;0,21
01.01.2013;50;93,2;54,7;92,5;94,8;38,2;89,2;11751;4,4;0,2
01.01.2013;31;82,5;95,7;92,7;86,6;;87,8;18178;14,7;0,37
01.01.2013;52;87,3;42,3;93,8;95,9;;87,7;38206;10,3;0,15
01.01.2013;;89,7;66,1;82;96,1;;87;25055;5,9;0,28
01.01.2013;51;90;38,1;89,4;96,2;43,7;86,6;20376;6,5;0,2
01.01.2013;50;81,8;57,3;85,5;95,3;100;85,6;15128;3,6;0,23
01.01.2013;56;83,5;89;88,8;86,8;45,1;85,5;26607;10,7;0,46
01.01.2013;48;77;53,8;92,1;91,8;39,5;83,3;21424;10,2;0,19
01.01.2013;48;77,6;33,8;87,3;98,2;64,4;83,1;18334;13,8;0,15
01.01.2013;48;76,1;47,6;91,4;91,6;53,9;82,6;41786;9;0,16
01.01.2013;;79,6;65,1;89,4;85,1;42,9;82,2;66198;19,5;0,15
01.01.2013;39;71,8;51,4;87;95,5;55,9;81,5;11885;13,1;0,35
01.01.2013;49;72,3;45,8;81,5;97;100;81,2;15172;4,8;0,17
01.01.2013;53;74,7;39,1;81,3;97;41,3;79,9;44020;11,8;0,13
01.01.2013;31;70,2;66,3;79,5;90,3;74,9;78,8;19967;20,1;0,26
01.01.2013;51;75,5;42,1;80,7;91;57,9;78,8;49427;17,4;0,09
01.01.2013;;87,9;27,6;89,9;71,3;59;78,3;26199;5,7;0,1
01.01.2013;55;68,4;77,2;82,5;83,7;67,6;77,9;40128;23,7;0,35
01.01.2013;49;74,4;92,3;87,2;67,2;77,4;77,5;31592;15,5;0,34
01.01.2013;54;69,1;82,1;80,4;84;42,4;77,3;50152;17,6;0,25
01.01.2013;51;76,1;29,8;80,1;88,2;54,8;76,9;39655;10,8;0,11
01.01.2013;58;68,4;78,9;71,3;90,8;43,8;76,1;25774;14,1;0,36
01.01.2013;47;74,2;36;84,9;80,8;;75,8;42727;18,7;0,2
01.01.2013;56;74,4;75,9;80,4;75,2;40,3;75,7;31326;13,7;0,23
01.01.2013;52;56,1;58,3;73,5;99,4;100;75,6;22020;27,3;0,11
01.01.2013;53;78,4;81,7;85,9;62,1;62,5;75,6;19835;17,6;0,38
01.01.2013;52;68,6;90;83,5;73,5;39,6;75,4;14604;19,2;0,35
01.01.2013;48;63,4;34,2;79;96,2;43,9;75,2;27233;6,5;0,11
01.01.2013;;70,8;87,2;80,8;66,5;42,9;73,1;;;
01.01.2013;27;62,4;98,8;57;95;49,8;73;9666;10,5;0,54
01.01.2013;55;73,8;38,7;67,4;89,2;29,5;72,8;42056;6,8;0,19
01.01.2013;70;66,3;64,5;75,7;77,3;71,4;72,4;7774;11,5;0,22
01.01.2013;58;70,4;32,9;69,3;90,1;40;72,4;26518;7,3;0,08
01.01.2013;54;67,9;51,7;71,6;82,7;52,5;71,8;35364;13,9;0,13
01.01.2013;;66;44,3;62,8;95,2;;71,8;12528;5,7;0,17
01.01.2013;;81,5;54,1;67,9;64,3;99,9;70,7;40148;8,3;0,14
01.01.2013;52;66,1;28,7;74;84,7;;70,5;46825;18;0,13
01.01.2013;62;65,4;54,7;66,5;85,5;42;70,4;35691;15,5;0,13
01.01.2013;52;65,9;77,9;67,7;76,9;43,2;70,1;34938;15,3;0,34
01.01.2013;20;63,9;28,8;63,9;88,2;100;69,4;3055;10,1;0,04
01.01.2013;;63,7;36,9;60,3;94,1;29,9;68,9;8653;10,1;0,19
01.01.2013;32;74,5;37,2;76,4;55,2;99,2;67,1;39763;13,7;0,1
01.01.2013;49;66,7;46,3;60,9;80,1;49,5;67;51462;13,4;0,12
01.01.2013;58;65,4;39,2;50,9;94,2;30,6;66,8;24789;8,6;0,17
01.01.2013;;77,1;26,3;74,8;57,8;76,4;66,8;22809;5,6;0,07
01.01.2013;52;68,4;43,4;57,1;81,9;33,5;66,3;36534;12,9;0,2
01.01.2013;61;53,5;86;59,3;82,8;42,4;66,2;21394;11,4;0,37
01.01.2013;54;59,7;56,6;71;67,2;99,7;66,1;42503;41,9;0,18
01.01.2013;;76,7;27;81,4;48;81,7;65,9;26389;13,9;0,1
01.01.2013;46;61,6;67,3;46,9;90,3;47,2;65,9;2400;7,9;0,2
01.01.2013;46;55;34,9;69,2;81,4;59,7;65,8;44501;12,4;0,12
01.01.2013;57;59,5;83;70,1;62,9;69,2;65,7;41868;20,2;0,28
01.01.2013;18;56,5;83;54,7;80,7;75,8;65,7;2429;4,8;0,3
01.01.2013;59;54;54,8;67,1;78,4;46,1;65,1;21222;17,1;0,1
01.01.2013;;56,9;78,1;64,6;68,9;55,6;64,4;11385;23,8;0,36
01.01.2013;53;54,4;77,8;66,1;69,6;64;64,4;34718;32,7;0,27
01.01.2013;59;48;47,3;64,7;82,4;82,6;64,1;30779;15,4;0,07
01.01.2013;20;69,9;31,1;68,9;58,4;100;64;9027;10;0,09
01.01.2013;42;59,8;54,8;71,9;63,1;;63,8;39256;18,1;0,22
01.01.2013;51;50;51;52,5;92,5;34,4;63,2;25581;25,6;0,12
01.01.2013;56;54,9;79,2;53,7;73,8;100;63,2;9248;17;0,21
01.01.2013;48;44,5;62,8;64,1;80,2;62;62,9;20580;18,9;0,18
01.01.2013;49;57,1;31,7;62,6;77,8;52,8;62,9;56959;13;0,11
01.01.2013;53;50,1;71,9;51,7;85,4;38,7;62,5;17906;14;0,25
01.01.2013;44;49,5;59;39,3;100;36,5;62;6333;9;0,26
01.01.2013;51;54,6;29,4;55,1;85,2;39,3;61,7;26485;5,8;0,1
01.01.2013;26;59,9;67,7;75,1;45,1;99,9;61,6;15920;19,4;0,25
01.01.2013;55;61,4;61,3;49;75,5;40,7;61,4;28881;24,5;0,17
01.01.2013;56;56,7;36,6;44,4;90,9;38,3;61,3;12338;4,5;0,18
01.01.2013;54;42,3;77,7;44,5;93,3;34,3;60,7;15489;15,7;0,24
01.01.2013;48;59,2;64,4;43,5;80,6;28,6;60,5;27862;8,7;0,18
